npc_id	skill_id	seq_name	skill_name	npc_name	npc_class
14304	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_j\0	a,unicorn_boxer\0
14305	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_k\0	a,unicorn_boxer\0
14306	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_l\0	a,unicorn_boxer\0
14307	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_m\0	a,unicorn_boxer\0
14308	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_n\0	a,unicorn_boxer\0
14309	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_o\0	a,unicorn_boxer\0
14310	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_p\0	a,unicorn_boxer\0
14311	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_q\0	a,unicorn_boxer\0
14312	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_r\0	a,unicorn_boxer\0
14313	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_01\0	a,unicorn_boxer\0
14314	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_02\0	a,unicorn_boxer\0
14315	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_03\0	a,unicorn_boxer\0
14316	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_04\0	a,unicorn_boxer\0
14317	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_05\0	a,unicorn_boxer\0
14318	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_06\0	a,unicorn_boxer\0
14319	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_07\0	a,unicorn_boxer\0
14320	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_08\0	a,unicorn_boxer\0
14321	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_09\0	a,unicorn_boxer\0
14322	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_10\0	a,unicorn_boxer\0
14323	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_11\0	a,unicorn_boxer\0
14324	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_12\0	a,unicorn_boxer\0
14325	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_13\0	a,unicorn_boxer\0
14326	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_14\0	a,unicorn_boxer\0
14327	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_15\0	a,unicorn_boxer\0
14328	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_16\0	a,unicorn_boxer\0
14329	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_17\0	a,unicorn_boxer\0
14330	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_18\0	a,unicorn_boxer\0
14331	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_19\0	a,unicorn_boxer\0
14332	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_20\0	a,unicorn_boxer\0
14333	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_21\0	a,unicorn_boxer\0
14334	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_22\0	a,unicorn_boxer\0
14335	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_23\0	a,unicorn_boxer\0
14336	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_24\0	a,unicorn_boxer\0
14337	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_25\0	a,unicorn_boxer\0
14338	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_26\0	a,unicorn_boxer\0
14339	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_27\0	a,unicorn_boxer\0
14340	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_28\0	a,unicorn_boxer\0
14341	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_29\0	a,unicorn_boxer\0
14342	4025	atk01	a,s_cat_recharge1\0	a,unicorn_boxer_ep_30\0	a,unicorn_boxer\0
18329	4028	atk01	a,s_self_might1\0	a,hall_keeper_captain\0	a,LineageMonster.death_lord\0
18331	4028	atk01	a,s_self_might1\0	a,hall_keeper_guard\0	a,LineageMonster.death_knight\0
18332	4028	atk01	a,s_self_might1\0	a,hall_keeper_patrol\0	a,LineageMonster.death_blader\0
18335	4028	spatk04	a,s_self_might1\0	a,undeadband_member_leader\0	a,LineageMonster3.portrait_spirit\0
18336	4028	spatk04	a,s_self_might1\0	a,undeadband_member_lance\0	a,LineageMonster3.portrait_spirit\0
20098	4028	atk01	a,s_self_might1\0	a,orc_fighter_leader\0	a,LineageMonster.orc_fighter\0
20234	4028	atk01	a,s_self_might1\0	a,marsh_stakato_drone\0	a,LineageMonster.marsh_stakato_drone\0
20260	4028	atk01	a,s_self_might1\0	a,orc_champion\0	a,LineageMonster.orc_champion\0
20424	4028	atk01	a,s_self_might1\0	a,askaste_bone_lord\0	a,LineageMonster.skeleton\0
20569	4028	atk01	a,s_self_might1\0	a,byfoot_sigel\0	a,LineageMonster.troll\0
20620	4028	atk01	a,s_self_might1\0	a,cave_beast\0	a,LineageMonster.troll\0
21004	4028	atk01	a,s_self_might1\0	a,dismal_pole\0	a,LineageMonster.hanged_man_ripper\0
21138	4028	atk01	a,s_self_might1\0	a,greedy_geist\0	a,LineageMonster.hungry_spirit\0
21555	4028	atk01	a,s_self_might1\0	a,agent_of_slaughter\0	a,LineageMonster.dark_horror\0
21573	4028	atk01	a,s_self_might1\0	a,atrox\0	a,LineageMonster2.kailiharim\0
21582	4028	atk01	a,s_self_might1\0	a,vampire_soldier\0	a,LineageMonster2.vampire_soldier\0
21594	4028	atk01	a,s_self_might1\0	a,vampire_warlord_a\0	a,LineageMonster2.vampire_warrior\0
22004	4028	atk01	a,s_self_might1\0	a,thief_patroller\0	a,LineageMonster.dwarf_ghost\0
22010	4028	atk01	a,s_self_might1\0	a,grudge_general\0	a,LineageMonster.orc_fighter\0
22032	4028	atk01	a,s_self_might1\0	a,ragna_orc_warrior\0	a,LineageMonster.batur_orc_warrior_03te\0
22054	4028	spwait01	a,s_self_might1\0	a,horrorble_cannon_forth\0	a,LineageMonster3.golem_cannon_catapult\0
22113	4028	spatk01	a,s_self_might1\0	a,leader_canni_stakato\0	a,LineageMonster3.cannibal_stakato_leader\0
22131	4028	atk01	a,s_self_might1\0	a,light_pligrim\0	a,LineageMonster2.apostle_mage\0
20550	4029	atk01	a,s_self_shield1\0	a,guardian_basilisk\0	a,LineageMonster.lesser_basilisk\0
20675	4029	atk01	a,s_self_shield1\0	a,tairim\0	a,LineageMonster.will_o_wisp\0
20681	4029	atk01	a,s_self_shield1\0	a,vanor_silenos\0	a,LineageMonster.heltor_silenos\0
21168	4029	atk01	a,s_self_shield1\0	a,lith_warrior\0	a,LineageMonster2.temple_guard_b_20_sm\0
21171	4029	atk01	a,s_self_shield1\0	a,lith_warlord\0	a,LineageMonster2.temple_guard_b\0
21174	4029	atk01	a,s_self_shield1\0	a,lith_commander\0	a,LineageMonster2.temple_guard_b\0
21189	4029	atk01	a,s_self_shield1\0	a,gigant_overseer\0	a,LineageMonster2.tomb_guard_b_20_sm\0
21192	4029	atk01	a,s_self_shield1\0	a,gigant_officer\0	a,LineageMonster2.tomb_guard_b\0
21195	4029	atk01	a,s_self_shield1\0	a,gigant_commander\0	a,LineageMonster2.tomb_guard_b\0
21405	4029	atk01	a,s_self_shield1\0	a,tera_beetle_a\0	a,LineageMonster2.tera_beetle\0
21568	4029	atk01	a,s_self_shield1\0	a,devil_bat\0	a,LineageMonster.vampire_bat\0
22038	4029	atk01	a,s_self_shield1\0	a,ragna_orc_hero\0	a,LineageMonster.batur_orc_overlord_03te\0
22054	4029	spwait01	a,s_self_shield1\0	a,horrorble_cannon_forth\0	a,LineageMonster3.golem_cannon_catapult\0
22108	4029	atk01	a,s_self_shield1\0	a,female_spike_stakato\0	a,LineageMonster.spike_stakato_soldier\0
22114	4029	spwait01	a,s_self_shield1\0	a,leader_canni_stakato_c\0	a,LineageMonster3.cannibal_stakato_leader_tran\0
22131	4029	atk01	a,s_self_shield1\0	a,light_pligrim\0	a,LineageMonster2.apostle_mage\0
20076	4030	atk01	a,s_clan_might1\0	a,ol_mahum_commander\0	a,LineageMonster.ol_mahum_champion\0
20081	4030	atk01	a,s_clan_might1\0	a,ant_overseer\0	a,LineageMonster.ant\0
20593	4030	atk01	a,s_clan_might1\0	a,unicorn\0	a,LineageMonster.unicorn\0
20643	4030	atk01	a,s_clan_might1\0	a,harit_lizardman_warrior\0	a,LineageMonster.zenta_lizardman_warrior\0
20765	4030	atk01	a,s_clan_might1\0	a,warrior_of_plain\0	a,LineageMonster.zenta_lizardman_warrior\0
20789	4030	atk01	a,s_clan_might1\0	a,crokian\0	a,LineageMonster.crokian\0
20806	4030	atk01	a,s_clan_might1\0	a,crokian_lad_warrior\0	a,LineageMonster.crokian_100_bi\0
20929	4030	atk01	a,s_clan_might1\0	a,hatu_dire_wolf\0	a,LineageMonster.dire_wolf\0
20934	4030	atk01	a,s_clan_might1\0	a,wasp_worker\0	a,LineageMonster.giant_bee_bi\0
20970	4030	atk01	a,s_clan_might1\0	a,ancients_soldier\0	a,LineageMonster.lesser_giant\0
21010	4030	atk01	a,s_clan_might1\0	a,doom_warrior\0	a,LineageMonster.skeleton_knight\0
21197	4030	atk01	a,s_clan_might1\0	a,nephilim_priest\0	a,LineageMonster2.nephilim_priest_10_sm\0
21200	4030	atk01	a,s_clan_might1\0	a,nephilim_bishop\0	a,LineageMonster2.nephilim_priest_10_sm\0
21203	4030	atk01	a,s_clan_might1\0	a,nephilim_highpriest\0	a,LineageMonster2.nephilim_priest_10_bi\0
21206	4030	atk01	a,s_clan_might1\0	a,nephilim_cardinal\0	a,LineageMonster2.nephilim_priest_10_bi\0
21329	4030	atk01	a,s_clan_might1\0	a,ketra_orc_shaman\0	a,LineageMonster.ketra_orc_shaman\0
21338	4030	atk01	a,s_clan_might1\0	a,ketra_orc_seer\0	a,LineageMonster.ketra_orc_shaman\0
21347	4030	atk01	a,s_clan_might1\0	a,ketra_soothsayer\0	a,LineageMonster.ketra_orc_shaman\0
21355	4030	atk01	a,s_clan_might1\0	a,varka_silenos_shaman\0	a,LineageMonster2.barka_silenos_shaman\0
21364	4030	atk01	a,s_clan_might1\0	a,varka_silenos_seer\0	a,LineageMonster2.barka_silenos_shaman\0
21373	4030	atk01	a,s_clan_might1\0	a,varka_soothsayer\0	a,LineageMonster2.barka_silenos_shaman_20_bi\0
21390	4030	atk01	a,s_clan_might1\0	a,destroyer_ashuras\0	a,LineageMonster2.ashuras_30_bi\0
22110	4030	spatk02	a,s_clan_might1\0	a,male_spike_stakato_c\0	a,LineageMonster3.marsh_stakato_soldier_tran\0
35636	4030	spatk02	a,s_clan_might1\0	a,vampire_warrior_agit\0	a,LineageMonster2.vampire_warrior\0
35636	4030	spatk02	a,s_clan_might1\0	a,vampire_warrior_agit\0	a,LineageMonster2.vampire_warrior\0
18145	4031	atk01	a,s_clan_shield1\0	a,r2_wizard_clanbuff\0	a,LineageMonster2.scarab\0
20066	4031	atk01	a,s_clan_shield1\0	a,ol_mahum_captain\0	a,LineageMonster.ol_mahum_champion\0
20925	4031	atk01	a,s_clan_shield1\0	a,giant_araneid\0	a,LineageMonster.giant_spider\0
21329	4031	atk01	a,s_clan_shield1\0	a,ketra_orc_shaman\0	a,LineageMonster.ketra_orc_shaman\0
21342	4031	atk01	a,s_clan_shield1\0	a,ketra_orc_overseer\0	a,LineageMonster.ketra_orc_shaman\0
21355	4031	atk01	a,s_clan_shield1\0	a,varka_silenos_shaman\0	a,LineageMonster2.barka_silenos_shaman\0
21384	4031	atk01	a,s_clan_shield1\0	a,destroyer_savant\0	a,LineageMonster.vale_master_20_bi\0
18015	4032	atk01	a,s_npc_strike1\0	a,dusk_1_2_light_trp_2\0	a,LineageMonster.orc_fighter_bi\0
18017	4032	atk01	a,s_npc_strike1\0	a,dusk_1_4_last_trp_1\0	a,LineageMonster.batur_orc\0
18025	4032	atk01	a,s_npc_strike1\0	a,dusk_2_2_light_trp_2\0	a,LineageMonster.batur_orc_20_bi\0
18027	4032	atk01	a,s_npc_strike1\0	a,dusk_2_4_last_trp_1\0	a,LineageMonster.batur_orc_overlord\0
18035	4032	atk01	a,s_npc_strike1\0	a,dusk_3_2_light_trp_2\0	a,LineageMonster.batur_orc_20_bi\0
18037	4032	atk01	a,s_npc_strike1\0	a,dusk_3_4_last_trp_1\0	a,LineageMonster.batur_orc_overlord\0
18045	4032	atk01	a,s_npc_strike1\0	a,dusk_4_2_light_trp_2\0	a,LineageMonster.batur_orc_20_bi\0
18047	4032	atk01	a,s_npc_strike1\0	a,dusk_4_4_last_trp_1\0	a,LineageMonster.batur_orc_overlord\0
18055	4032	atk01	a,s_npc_strike1\0	a,dusk_5_2_light_trp_2\0	a,LineageMonster.ketra_orc_20_bi\0
18057	4032	atk01	a,s_npc_strike1\0	a,dusk_5_4_last_trp_1\0	a,LineageMonster.ketra_orc_overload\0
18065	4032	atk01	a,s_npc_strike1\0	a,dawn_1_2_light_trp_2\0	a,LineageMonster.orc_fighter_bi\0
18067	4032	atk01	a,s_npc_strike1\0	a,dawn_1_4_last_trp_1\0	a,LineageMonster.batur_orc\0
18075	4032	atk01	a,s_npc_strike1\0	a,dawn_2_2_light_trp_2\0	a,LineageMonster.batur_orc_20_bi\0
18077	4032	atk01	a,s_npc_strike1\0	a,dawn_2_4_last_trp_1\0	a,LineageMonster.batur_orc_overlord\0
18085	4032	atk01	a,s_npc_strike1\0	a,dawn_3_2_light_trp_2\0	a,LineageMonster.batur_orc_20_bi\0
18087	4032	atk01	a,s_npc_strike1\0	a,dawn_3_4_last_trp_1\0	a,LineageMonster.batur_orc_overlord\0
18095	4032	atk01	a,s_npc_strike1\0	a,dawn_4_2_light_trp_2\0	a,LineageMonster.batur_orc_20_bi\0
18097	4032	atk01	a,s_npc_strike1\0	a,dawn_4_4_last_trp_1\0	a,LineageMonster.batur_orc_overlord\0
18105	4032	atk01	a,s_npc_strike1\0	a,dawn_5_2_light_trp_2\0	a,LineageMonster.ketra_orc_20_bi\0
18107	4032	atk01	a,s_npc_strike1\0	a,dawn_5_4_last_trp_1\0	a,LineageMonster.ketra_orc_overload\0
18135	4032	atk01	a,s_npc_strike1\0	a,r1_warrior_longatk2\0	a,LineageMonster2.scorpion\0
18146	4032	atk01	a,s_npc_strike1\0	a,r2_warrior_longatk2\0	a,LineageMonster2.scarab\0
18189	4032	atk01	a,s_npc_strike1\0	a,r4_warrior_longatk2\0	a,LineageMonster.death_lord\0
18327	4032	atk01	a,s_npc_strike1\0	a,freya_secretary_private2\0	a,LineageMonster.gargoyle_02te\0
18329	4032	atk01	a,s_npc_strike1\0	a,hall_keeper_captain\0	a,LineageMonster.death_lord\0
18331	4032	atk01	a,s_npc_strike1\0	a,hall_keeper_guard\0	a,LineageMonster.death_knight\0
18335	4032	atk01	a,s_npc_strike1\0	a,undeadband_member_leader\0	a,LineageMonster3.portrait_spirit\0
18336	4032	atk01	a,s_npc_strike1\0	a,undeadband_member_lance\0	a,LineageMonster3.portrait_spirit\0
20090	4032	atk01	a,s_npc_strike1\0	a,noble_ant_leader\0	a,LineageMonster.noble_ant\0
20157	4032	atk01	a,s_npc_strike1\0	a,marsh_stakato\0	a,LineageMonster.marsh_stakato\0
20165	4032	atk01	a,s_npc_strike1\0	a,ol_mahum_champion\0	a,LineageMonster.ol_mahum_champion\0
20230	4032	atk01	a,s_npc_strike1\0	a,marsh_stakato_worker\0	a,LineageMonster.marsh_stakato_worker\0
20246	4032	atk01	a,s_npc_strike1\0	a,cave_keeper\0	a,LineageMonster.serpent_slave\0
20257	4032	atk01	a,s_npc_strike1\0	a,batur_orc_warrior\0	a,LineageMonster.batur_orc_warrior\0
20259	4032	atk01	a,s_npc_strike1\0	a,batur_orc_overlord\0	a,LineageMonster.batur_orc_overlord\0
20270	4032	atk01	a,s_npc_strike1\0	a,breka_orc_overlord\0	a,LineageMonster.batur_orc_overlord\0
20271	4032	atk01	a,s_npc_strike1\0	a,breka_orc_warrior\0	a,LineageMonster.batur_orc_warrior\0
20291	4032	atk01	a,s_npc_strike1\0	a,enku_orc_champion\0	a,LineageMonster.orc_champion\0
20300	4032	atk01	a,s_npc_strike1\0	a,zenta_lizardm_matriarch\0	a,LineageMonster.zenta_lizardman_matriarch\0
20304	4032	atk01	a,s_npc_strike1\0	a,marsh_stakato_queen\0	a,LineageMonster.marsh_stakato_queen\0
20398	4032	atk01	a,s_npc_strike1\0	a,vrykolakas\0	a,LineageMonster.werewolf_bi\0
20572	4032	atk01	a,s_npc_strike1\0	a,tarlk_bugbear_boss\0	a,LineageMonster.king_bugbear\0
20585	4032	atk01	a,s_npc_strike1\0	a,timak_orc_soldier\0	a,LineageMonster.batur_orc\0
20606	4032	atk01	a,s_npc_strike1\0	a,kuran_kobold\0	a,LineageMonster.kobold\0
20626	4032	atk01	a,s_npc_strike1\0	a,malruk_berserker\0	a,LineageMonster.death_knight\0
20629	4032	atk01	a,s_npc_strike1\0	a,karik\0	a,LineageMonster.karik\0
20632	4032	atk01	a,s_npc_strike1\0	a,taik_orc_warrior\0	a,LineageMonster.ketra_orc_warrior\0
20634	4032	atk01	a,s_npc_strike1\0	a,taik_orc_captain\0	a,LineageMonster.ketra_orc_warrior\0
20641	4032	atk01	a,s_npc_strike1\0	a,harit_lizardman_grunt\0	a,LineageMonster.zenta_lizardman\0
20665	4032	atk01	a,s_npc_strike1\0	a,taik_orc_supply\0	a,LineageMonster.ketra_orc\0
20683	4032	atk01	a,s_npc_strike1\0	a,vanor_silenos_scout\0	a,LineageMonster.heltor_silenos\0
20746	4032	atk01	a,s_npc_strike1\0	a,wild_desperado_fellow\0	a,LineageMonster.ant\0
20752	4032	atk01	a,s_npc_strike1\0	a,snipe_fellow\0	a,LineageMonster.onyx_beast\0
20755	4032	atk01	a,s_npc_strike1\0	a,talakin\0	a,LineageMonster.ol_mahum_champion\0
20758	4032	atk01	a,s_npc_strike1\0	a,dragon_bearer_chief\0	a,LineageMonster.spartoi\0
20763	4032	atk01	a,s_npc_strike1\0	a,lord_of_plain\0	a,LineageMonster.zenta_lizardman_matriarch\0
20767	4032	atk01	a,s_npc_strike1\0	a,timak_orc_troop_leader\0	a,LineageMonster.batur_orc_overlord\0
20772	4032	atk01	a,s_npc_strike1\0	a,barif_pet\0	a,LineageMonster.leogul\0
20788	4032	atk01	a,s_npc_strike1\0	a,rakul\0	a,LineageMonster.rakul\0
20811	4032	atk01	a,s_npc_strike1\0	a,ghastly_warrior\0	a,LineageMonster.unpleasant_humming\0
20814	4032	atk01	a,s_npc_strike1\0	a,blader_of_despair\0	a,LineageMonster.spartoi\0
20818	4032	atk01	a,s_npc_strike1\0	a,hallates_warrior\0	a,LineageMonster.skeleton_knight\0
20820	4032	atk01	a,s_npc_strike1\0	a,hallates_knight\0	a,LineageMonster.death_knight\0
20827	4032	atk01	a,s_npc_strike1\0	a,platinum_tribe_warrior\0	a,LineageMonster.kel_mahum_warrior\0
20853	4032	atk01	a,s_npc_strike1\0	a,kel_mahum\0	a,LineageMonster.kel_mahum\0
20858	4032	atk01	a,s_npc_strike1\0	a,angel\0	a,LineageMonster.angel\0
20861	4032	atk01	a,s_npc_strike1\0	a,oel_mahum_champion\0	a,LineageMonster.oel_mahum_champion\0
20924	4032	atk01	a,s_npc_strike1\0	a,male_lizardman_matriarch\0	a,LineageMonster.virud_lizardman_matriarch\0
20930	4032	atk01	a,s_npc_strike1\0	a,hatu_brown_bear\0	a,LineageMonster.grizzly\0
20932	4032	atk01	a,s_npc_strike1\0	a,hatu_crimson_bear\0	a,LineageMonster.crimson_bear\0
20938	4032	atk01	a,s_npc_strike1\0	a,tanor_silenos_scout\0	a,LineageMonster.heltor_silenos\0
20939	4032	atk01	a,s_npc_strike1\0	a,tanor_silenos_warrior\0	a,LineageMonster.heltor_silenos_warrior\0
20941	4032	atk01	a,s_npc_strike1\0	a,tanor_silenos_cheiftain\0	a,LineageMonster.heltor_silenos_chieftain\0
20947	4032	atk01	a,s_npc_strike1\0	a,connabi\0	a,LineageMonster.bugbear\0
20949	4032	atk01	a,s_npc_strike1\0	a,luminun\0	a,LineageMonster.twin_headed_giant\0
20956	4032	atk01	a,s_npc_strike1\0	a,past_knight\0	a,LineageMonster.skeleton_knight\0
20957	4032	atk01	a,s_npc_strike1\0	a,nihil_invader\0	a,LineageMonster.skeleton_royal_guard\0
20967	4032	atk01	a,s_npc_strike1\0	a,past_creature\0	a,LineageMonster.gamlin\0
20999	4032	atk01	a,s_npc_strike1\0	a,roving_soul\0	a,LineageMonster.skeleton\0
21015	4032	atk01	a,s_npc_strike1\0	a,ol_mahum_van_lader\0	a,LineageMonster.ol_mahum_champion\0
21022	4032	atk01	a,s_npc_strike1\0	a,allen_orc_captian\0	a,LineageMonster.ketra_orc_warrior\0
21034	4032	atk01	a,s_npc_strike1\0	a,ogre_l\0	a,LineageMonster.ogre\0
21036	4032	atk01	a,s_npc_strike1\0	a,shindebarn\0	a,LineageMonster.magical_weaver\0
21061	4032	atk01	a,s_npc_strike1\0	a,hallates_guardian\0	a,LineageMonster.kaim_vanul\0
21067	4032	atk01	a,s_npc_strike1\0	a,guardian_arch_angel\0	a,LineageMonster.angel\0
21070	4032	atk01	a,s_npc_strike1\0	a,seal_arch_angel\0	a,LineageMonster.angel\0
21073	4032	atk01	a,s_npc_strike1\0	a,elmoradens_guardian\0	a,LineageMonster.skeleton_knight\0
21082	4032	atk01	a,s_npc_strike1\0	a,amon_guard\0	a,LineageMonster.kel_mahum_champion\0
21089	4032	atk01	a,s_npc_strike1\0	a,bloody_lord_d\0	a,LineageMonster.karik\0
21091	4032	atk01	a,s_npc_strike1\0	a,bloody_keeper\0	a,LineageMonster.kaim_vanul\0
21104	4032	atk01	a,s_npc_strike1\0	a,delu_lizardman_q_master\0	a,LineageMonster.virud_lizardman\0
21112	4032	atk01	a,s_npc_strike1\0	a,hames_orc_footman\0	a,LineageMonster.ketra_orc\0
21116	4032	atk01	a,s_npc_strike1\0	a,hames_orc_chieftain\0	a,LineageMonster.ketra_orc_warrior\0
21120	4032	atk01	a,s_npc_strike1\0	a,kasha_imp_turen\0	a,LineageMonster.imp_bi\0
21135	4032	atk01	a,s_npc_strike1\0	a,u_ground_kobold_warrior\0	a,LineageMonster.kobold\0
21177	4032	atk01	a,s_npc_strike1\0	a,lilim_knight_errant\0	a,LineageMonster2.lilim_knight_10_sm\0
21180	4032	atk01	a,s_npc_strike1\0	a,lilim_knight\0	a,LineageMonster2.lilim_knight_10_sm\0
21183	4032	atk01	a,s_npc_strike1\0	a,lilim_knight_lord\0	a,LineageMonster2.lilim_knight_10_bi\0
21186	4032	atk01	a,s_npc_strike1\0	a,lilim_knight_guardian\0	a,LineageMonster2.lilim_knight_10_bi\0
21187	4032	atk01	a,s_npc_strike1\0	a,gigant_slave\0	a,LineageMonster2.tomb_guard_a_20_sm\0
21190	4032	atk01	a,s_npc_strike1\0	a,gigant_trooper\0	a,LineageMonster2.tomb_guard_a\0
21193	4032	atk01	a,s_npc_strike1\0	a,gigant_fanatic\0	a,LineageMonster2.tomb_guard_a\0
21196	4032	atk01	a,s_npc_strike1\0	a,nephilim_sentinel\0	a,LineageMonster2.nephilim_slayer_10_sm\0
21198	4032	atk01	a,s_npc_strike1\0	a,nephilim_swordman\0	a,LineageMonster2.nephilim_lord_10_sm\0
21199	4032	atk01	a,s_npc_strike1\0	a,nephilim_guard\0	a,LineageMonster2.nephilim_slayer_10_sm\0
21201	4032	atk01	a,s_npc_strike1\0	a,nephilim_centurion\0	a,LineageMonster2.nephilim_lord_10_sm\0
21202	4032	atk01	a,s_npc_strike1\0	a,nephilim_scout\0	a,LineageMonster2.nephilim_slayer_10_bi\0
21204	4032	atk01	a,s_npc_strike1\0	a,nephilim_praetorian\0	a,LineageMonster2.nephilim_lord_10_bi\0
21205	4032	atk01	a,s_npc_strike1\0	a,nephilim_highguard\0	a,LineageMonster2.nephilim_slayer_10_bi\0
21207	4032	atk01	a,s_npc_strike1\0	a,nephilim_commander\0	a,LineageMonster2.nephilim_lord_10_bi\0
21210	4032	atk01	a,s_npc_strike1\0	a,vault_guardian\0	a,LineageMonster.imp\0
21214	4032	atk01	a,s_npc_strike1\0	a,vault_sentinel\0	a,LineageMonster.imp_bi\0
21218	4032	atk01	a,s_npc_strike1\0	a,vault_warlord\0	a,LineageMonster.death_blader_10_sm\0
21222	4032	atk01	a,s_npc_strike1\0	a,sepulcher_archon\0	a,LineageMonster.death_blader_10_bi\0
21226	4032	atk01	a,s_npc_strike1\0	a,sepulcher_defender\0	a,LineageMonster.death_knight\0
21230	4032	atk01	a,s_npc_strike1\0	a,sepulcher_highguard\0	a,LineageMonster.death_knight\0
21234	4032	atk01	a,s_npc_strike1\0	a,grave_guardian\0	a,LineageMonster.imp\0
21238	4032	atk01	a,s_npc_strike1\0	a,grave_sentinel\0	a,LineageMonster.imp_bi\0
21242	4032	atk01	a,s_npc_strike1\0	a,grave_warlord\0	a,LineageMonster.death_blader_10_sm\0
21246	4032	atk01	a,s_npc_strike1\0	a,tomb_archon\0	a,LineageMonster.death_blader_10_bi\0
21250	4032	atk01	a,s_npc_strike1\0	a,tomb_defender\0	a,LineageMonster.death_knight\0
21254	4032	atk01	a,s_npc_strike1\0	a,tomb_highguard\0	a,LineageMonster.death_knight\0
21261	4032	atk01	a,s_npc_strike1\0	a,ol_mahum_transcend_0\0	a,LineageMonster.ol_mahum\0
21262	4032	atk01	a,s_npc_strike1\0	a,ol_mahum_transcend_1\0	a,LineageMonster.ol_mahum_champion\0
21263	4032	atk01	a,s_npc_strike1\0	a,ol_mahum_transcend_2\0	a,LineageMonster.oel_mahum\0
21264	4032	atk01	a,s_npc_strike1\0	a,ol_mahum_transcend_3\0	a,LineageMonster.kel_mahum\0
21270	4032	atk01	a,s_npc_strike1\0	a,cave_recruit_2b\0	a,LineageMonster.ant_soldier\0
21272	4032	atk01	a,s_npc_strike1\0	a,cave_recruit_4\0	a,LineageMonster.ant_soldier\0
21273	4032	atk01	a,s_npc_strike1\0	a,cave_noble_ant_4\0	a,LineageMonster.noble_ant\0
21275	4032	atk01	a,s_npc_strike1\0	a,kukaburo_a\0	a,LineageMonster2.youth_ostrich\0
21278	4032	atk01	a,s_npc_strike1\0	a,antelope\0	a,LineageMonster2.antelope\0
21294	4032	atk01	a,s_npc_strike1\0	a,valley_antelope\0	a,LineageMonster2.antelope\0
21295	4032	atk01	a,s_npc_strike1\0	a,antelope_slave\0	a,LineageMonster2.antelope\0
21297	4032	atk01	a,s_npc_strike1\0	a,bandersnatch_slave\0	a,LineageMonster2.bandersnatch\0
21299	4032	atk01	a,s_npc_strike1\0	a,buffalo_slave\0	a,LineageMonster2.buffalo_ec\0
21325	4032	atk01	a,s_npc_strike1\0	a,ketra_war_hound\0	a,LineageMonster2.bandersnatch\0
21337	4032	atk01	a,s_npc_strike1\0	a,grazing_elder_buffalo\0	a,LineageMonster2.buffalo\0
21350	4032	atk01	a,s_npc_strike1\0	a,varka_silenos_grunt\0	a,LineageMonster2.barka_silenos_hunter\0
21359	4032	atk01	a,s_npc_strike1\0	a,grazing_bandersnatch\0	a,LineageMonster2.bandersnatch\0
21363	4032	atk01	a,s_npc_strike1\0	a,grazing_flava\0	a,LineageMonster2.flava\0
