id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
205	1	a,Incorrect character name.  Please try again.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
206	1	a,Please enter the name of the clan you wish to declare war on.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
207	1	a,$s2 of the clan $s1 requests declaration of war. Do you accept?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
208	1	a,Please include file type when entering file path.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
209	1	a,The size of the image file is inappropriate.  Please adjust to 16*12.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
210	1	a,Cannot find file. Please enter precise path.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
211	1	a,You may only register a 16 x 12 pixel, 256-color BMP.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
212	1	a,You are not a clan member and cannot perform this action.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
213	1	a,Not working. Please try again later.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
214	1	a,Your title has been changed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
215	1	a,War with the $s1 clan has begun.\0	0	79	9B	B0	FF	a,	a,215\0	2	0	5	1	0	a,Our Clan shall destroy our enemies in a great war!\0	a,none\0
216	1	a,War with the $s1 clan has ended.\0	0	79	9B	B0	FF	a,	a,216\0	2	0	5	1	0	u,The Clan War has ended…\0	a,none\0
217	1	a,You have won the war over the $s1 clan!\0	0	79	9B	B0	FF	a,	a,217\0	2	0	5	1	0	a,Our clan is victorious!\0	a,none\0
218	1	a,You have surrendered to the $s1 clan.\0	0	79	9B	B0	FF	a,	a,218\0	2	0	5	1	0	a,Our clan has suffered a defeat!\0	a,none\0
219	1	a,Your clan leader has died. You have been defeated by the $s1 Clan.\0	0	79	9B	B0	FF	a,	a,219\0	2	0	5	1	0	a,Our leader has been slain! We suffer defeat!\0	a,none\0
220	1	a,You have $s1 minutes left until the clan war ends.\0	0	79	9B	B0	FF	a,	a,	8	0	5	1	0	a,Clan War is ending in $s1 second(s)\0	a,none\0
221	1	a,The time limit for the clan war is up. War with the $s1 clan is over.\0	0	79	9B	B0	FF	a,	a,221\0	2	0	5	1	0	u,The Clan War is ending…\0	a,none\0
222	1	a,$s1 has joined the clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_pledge_join\0	a,	0	0	0	0	0	a,	a,none\0
223	1	a,$s1 has withdrawn from the clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_party_leave\0	a,	0	0	0	0	0	a,	a,none\0
224	1	a,$s1 did not respond: Invitation to the clan has been cancelled.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
225	1	a,You didn't respond to $s1's invitation: joining has been cancelled.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
226	1	a,The $s1 clan did not respond: war proclamation has been refused.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
227	1	a,Clan war has been refused because you did not respond to $s1 clan's war proclamation.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
228	1	a,Request to end war has been denied.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
229	1	a,You do not meet the criteria ir order to create a clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
230	1	a,You must wait 10 days before creating a new clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
231	1	a,After a clan member is dismissed from a clan, the clan must wait at least a day before accepting a new member.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
232	1	a,After leaving or having been dismissed from a clan, you must wait at least a day before joining another clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
233	1	a,The Academy/Royal Guard/Order of Knights is full and cannot accept new members at this time.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
234	1	a,The target must be a clan member.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
235	1	a,You are not authorized to bestow these rights.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
236	1	a,Only the clan leader is enabled.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
237	1	a,The clan leader could not be found.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
238	1	a,Not joined in any clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
239	1	a,The clan leader cannot withdraw.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
240	1	a,Currently involved in clan war.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
241	1	a,Leader of the $s1 Clan is not logged in.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
242	1	a,Select target.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
243	1	a,You cannot declare war on an allied clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
244	1	a,You are not allowed to issue this challenge.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
245	1	a,5 days has not passed since you were refused war. Do you wish to continue?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
246	1	a,That clan is currently at war.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
247	1	a,You have already been at war with the $s1 clan: 5 days must pass before you can challenge this clan again.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
248	1	a,You cannot proclaim war: the $s1 clan does not have enough members.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
249	1	a,Do you wish to surrender to the $s1 clan?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
250	1	a,You have personally surrendered to the $s1 clan.  You are no longer participating in this clan war.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
251	1	a,You cannot proclaim war: you are at war with another clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
252	1	a,Enter the name of clan to surrender to.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
253	1	a,Enter the name of the clan you wish to end the war with.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
254	1	a,A clan leader cannot personally surrender.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
255	1	a,The $s1 Clan has requested to end war. Do you agree?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
256	1	a,Enter Title\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
257	1	a,Do you offer the $s1 clan a proposal to end the war?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
258	1	a,You are not involved in a clan war.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
259	1	a,Select clan members from list.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
260	1	a,Fame level has decreased: 5 days have not passed since you were refused war.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
261	1	a,Clan name is invalid.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
262	1	a,Clan name's length is incorrect.\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
263	1	a,You have already requested the dissolution of your clan.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
264	1	a,You cannot dissolve a clan while engaged in a war.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
265	1	a,You cannot dissolve a clan during a siege or while protecting a castle.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
266	1	a,You cannot dissolve a clan while owning a clan hall or castle.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
267	1	a,There are no requests to disperse.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
268	1	a,That player already belongs to another clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
269	1	a,You cannot dismiss yourself.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
270	1	a,You have already surrendered.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
271	1	a,A player can only be granted a title if the clan is level 3 or above.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
272	1	a,A clan crest can only be registered when the clan's skill level is 3 or above.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
273	1	a,A clan war can only be declared when a clan's skill level is 3 or above.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
274	1	a,Your clan's skill level has increased.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
275	1	a,Clan has failed to increase skill level.\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
276	1	a,You do not have the necessary materials or prerequisites to learn this skill.\0	4	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
277	1	a,You have earned $s1.\0	4	79	9B	B0	FF	a,ItemSound3.sys_enchant_success\0	a,	0	0	0	0	0	a,	a,popup\0
278	1	a,You do not have enough SP to learn this skill.\0	4	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
279	1	a,You do not have enough adena.\0	4	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
280	1	a,You do not have any items to sell.\0	4	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
281	1	a,You do not have enough adena to pay the fee.\0	4	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
282	1	a,You have not deposited any items in your warehouse.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
283	1	a,You have entered a combat zone.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
284	1	a,You have left a combat zone.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
285	1	a,Clan $s1 has succeeded in engraving the ruler!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
286	1	a,Your base is being attacked.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
287	1	a,The opposing clan has started to engrave the monument!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
288	1	a,The castle gate has been broken down.\0	0	79	9B	B0	FF	a,	a,	2	0	5	11	0	a,Destroy the castle gate!\0	a,siege\0
289	1	a,You cannot build another headquarters since one already exists.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
290	1	a,You cannot set up a base here.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
291	1	a,Clan $s1 is victorious over $s2's castle siege!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
292	1	a,$s1 has announced the castle siege time.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
293	1	a,The registration term for $s1 has ended.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
294	1	a,Because your clan is not currently on the offensive in a Clan Hall siege war, it cannot summon its base camp.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
295	1	a,$s1's siege was canceled because there were no clans that participated.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,siege\0
296	1	a,You received $s1 damage from taking a high fall.\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
297	1	a,You have taken $s1 damage because you were unable to breathe.\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
298	1	a,You have dropped $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
299	1	a,$s1 has obtained $s3 $s2.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
300	1	a,$s1 has obtained $s2.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
301	1	a,$s2 $s1 has disappeared.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
302	1	a,$s1 has disappeared.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
303	1	a,Select item to enchant.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
304	1	a,Clan member $s1 has logged into game.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
305	1	a,The player declined to join your party.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
306	1	a,You have failed to delete the character.\0	5	79	9B	B0	FF	a,ItemSound3.sys_character_failed\0	a,	0	0	0	0	0	a,	a,error\0
307	1	a,You cannot trade with a warehouse keeper.\0	5	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
308	1	a,The player declined your clan invitation.\0	5	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
309	1	a,You have succeeded in expelling the clan member.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
310	1	a,You have failed to expel the clan member.\0	5	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
311	1	a,The clan war declaration has been accepted.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
312	1	a,The clan war declaration has been refused.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
313	1	a,The cease war request has been accepted.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
314	1	a,You have failed to surrender.\0	5	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
315	1	a,You have failed to personally surrender.\0	5	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
316	1	a,You have failed to withdraw from the party.\0	5	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
317	1	a,You have failed to expel the party member.\0	5	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
318	1	a,You have failed to disperse the party.\0	5	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
319	1	a,This door cannot be unlocked.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
320	1	a,You have failed to unlock the door.\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
321	1	a,It is not locked.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
322	1	a,Please decide on the sales price.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
323	1	a,Your force has increased to $s1 level.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
324	1	a,Your force has reached maximum capacity.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
325	1	a,The corpse has already disappeared.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
326	1	a,Select target from list.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
327	1	a,You cannot exceed 80 characters.\0	4	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
328	1	a,Please input title using less than 128 characters.\0	4	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
329	1	a,Please input contents using less than 3000 characters.\0	4	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
330	1	a,A one-line response may not exceed 128 characters.\0	4	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
331	1	a,You have acquired $s1 SP.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
332	1	a,Do you want to be restored?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
333	1	a,You have received $s1 damage by Core's barrier.\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
334	1	a,Please enter your private store display message.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
335	1	a,$s1 has been aborted.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
336	1	a,You are attempting to crystalize $s1.  Do you wish to continue?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
337	1	a,The soulshot you are attempting to use does not match the grade of your equipped weapon.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
338	1	a,You do not have enough soulshots for that.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
339	1	a,Cannot use soulshots.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
340	1	a,Your private store is now open for business.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
341	1	a,You do not have enough materials to perform that action.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
342	1	a,Power of the spirits enabled.\0	7	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,useitems\0
343	1	a,Sweeper failed, target not spoiled.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
344	1	a,Power of the spirits disabled.\0	7	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,useitems\0
345	1	a,Chat enabled.\0	0	79	9B	B0	FF	a,	a,345\0	0	0	0	0	0	a,	a,none\0
346	1	a,Chat disabled.\0	0	79	9B	B0	FF	a,ItemSound3.sys_chat_prohibition\0	a,346\0	0	0	0	0	0	a,	a,none\0
347	1	a,Incorrect item count.\0	5	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,error\0
348	1	a,Incorrect item price.\0	5	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,error\0
349	1	a,Private store already closed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
350	1	a,Item out of stock.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
351	1	a,Incorrect item count.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
352	1	a,Incorrect item.\0	5	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,error\0
353	1	a,Cannot purchase.\0	5	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,error\0
354	1	a,Cancel enchant.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
355	1	a,Inappropriate enchant conditions.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
356	1	a,Reject resurrection.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
357	1	a,It has already been spoiled.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
358	1	a,$s1 hour(s) until castle siege conclusion.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
359	1	a,$s1 minute(s) until castle siege conclusion.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
360	1	a,Castle siege $s1 second(s) left!\0	0	79	9B	B0	FF	a,	a,	8	0	5	1	0	a,Castle siege: $s1 second(s) left!\0	a,none\0
361	1	a,Over-hit!\0	1	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,battle\0
362	1	a,You have acquired $s1 bonus experience from a successful over-hit.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
363	1	a,Chat available time: $s1 minute.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
364	1	a,Enter user's name to search.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
365	1	a,Are you sure?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
366	1	a,Please select your hair color.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
367	1	a,You cannot remove that clan character at this time.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
368	1	a,Equipped +$s1 $s2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
369	1	a,You have obtained a +$s1 $s2.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
370	1	a,Failed to pick up $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
371	1	a,Acquired +$s1 $s2.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
372	1	a,Failed to earn $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
373	1	a,You are trying to destroy +$s1 $s2.  Do you wish to continue?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
374	1	a,You are attempting to crystalize +$s1 $s2.  Do you wish to continue?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
375	1	a,You have dropped +$s1 $s2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
376	1	a,$s1 has obtained +$s2$s3.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
377	1	a,$S1 $S2 disappeared.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
378	1	a,$s1 purchased $s2.\0	0	79	9B	B0	FF	a,ItemSound3.sys_exchange_success\0	a,	0	0	0	0	0	a,	a,none\0
379	1	a,$s1 purchased +$s2 $s3.\0	0	79	9B	B0	FF	a,ItemSound3.sys_exchange_success\0	a,	0	0	0	0	0	a,	a,none\0
380	1	a,$s1 purchased $s3 $s2(s).\0	0	79	9B	B0	FF	a,ItemSound3.sys_exchange_success\0	a,	0	0	0	0	0	a,	a,none\0
381	1	a,The game client encountered an error and was unable to connect to the petition server.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
382	1	a,Currently there are no users that have checked out a GM ID.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
383	1	a,Request confirmed to end consultation at petition server.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
384	1	a,The client is not logged onto the game server.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
385	1	a,Request confirmed to begin consultation at petition server.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
386	1	a,The body of your petition must be more than five characters in length.\0	6	79	9B	B0	FF	a,	a,386\0	0	0	0	0	0	a,	a,petition\0
387	1	a,This ends the GM petition consultation.     \\n Please take a moment to provide feedback about this service.\0	6	79	9B	B0	FF	a,	a,387\0	0	0	0	0	0	a,	a,petition\0
388	1	a,Not under petition consultation.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
389	1	a,Your petition application has been accepted. \\n - Receipt No. is $s1.\0	6	79	9B	B0	FF	a,	a,389\0	0	0	0	0	0	a,	a,petition\0
390	1	a,You may only submit one petition (active) at a time.\0	6	79	9B	B0	FF	a,	a,390\0	0	0	0	0	0	a,	a,petition\0
391	1	a,Receipt No. $s1, petition cancelled.\0	6	79	9B	B0	FF	a,	a,391\0	0	0	0	0	0	a,	a,petition\0
392	1	a,Under petition advice.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
393	1	a,Failed to cancel petition. Please try again later.\0	6	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,393\0	0	0	0	0	0	a,	a,petition\0
394	1	a,Petition consultation with $s1, under way.\0	6	79	9B	B0	FF	a,ItemSound.petition\0	a,394\0	0	0	0	0	0	a,	a,petition\0
395	1	a,Ending petition consultation with $s1.\0	6	79	9B	B0	FF	a,	a,395\0	0	0	0	0	0	a,	a,petition\0
396	1	a,Please login after changing your temporary password.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
397	1	a,Not a paid account.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
398	1	a,There is no time left on this account.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
399	1	a,System error.\0	5	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,error\0
400	1	a,You are attempting to drop $s1.  Do you wish to continue?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
401	1	a,You currently have too many quests in progress.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
402	1	a,You do not possess the correct ticket to board the boat.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
403	1	a,You have exceeded your out-of-pocket adena limit.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
404	1	a,Your Create Item level is too low to register this recipe.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
405	1	a,The total price of the product is too high.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
406	1	a,Petition application accepted.\0	6	79	9B	B0	FF	a,	a,406\0	0	0	0	0	0	a,	a,petition\0
407	1	a,Petition under process.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
408	1	a,Set Period\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
409	1	a,Set Time-$s1: $s2: $s3\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
