id	name	add_name	description	popup	set_ids	set_bonus_desc	set_extra_id	set_extra_desc	unk[0]	unk[1]	special_enchant_amount	special_enchant_desc
1034	Maiden Doll		a,A doll resembling a Human maiden. Take this to Lighthouse Keeper Rockswell.\0	-1	a,	a,	a,	a,	0	0	0	a,
1035	Plague Dust		a,A powder obtained from the plague zombie. Take this to Hierarch Asterios.\0	-1	a,	a,	a,	a,	0	0	0	a,
1036	Andellia's Letter		a,A letter from Andellia asking her sister Thalia to send her the fruit of the Mother Tree.\0	-1	a,	a,	a,	a,	0	0	0	a,
1037	Fruit of The Mother Tree		a,Fruit that the Mother Tree bears once every few years. Take this to Andellia.\0	-1	a,	a,	a,	a,	0	0	0	a,
1038	Rumiel's 1st Poem		a,The scroll containing Rumiel Moonshine's first poem. Gather all four and take them to Sentinel Starden.\0	-1	a,	a,	a,	a,	0	0	0	a,
1039	Rumiel's 2nd Poem		a,The scroll containing Rumiel Moonshine's second poem. Gather all four and take them to Sentinel Starden.\0	-1	a,	a,	a,	a,	0	0	0	a,
1040	Rumiel's 3rd Poem		a,The scroll containing Rumiel Moonshine's third poem. Gather all four and take them to Sentinel Starden.\0	-1	a,	a,	a,	a,	0	0	0	a,
1041	Rumiel's 4th Poem		a,The scroll containing Rumiel Moonshine's fourth poem. Gather all four and take them to Sentinel Starden.\0	-1	a,	a,	a,	a,	0	0	0	a,
1042	Wererat's Fang		a,The fang of a dead ratman. Collect these to take to Master Ellenia.\0	-1	a,	a,	a,	a,	0	0	0	a,
1043	Varool Foulclaw's Fang		a,The fang of Varool Foulclaw, leader of the ratmen. Take this to Master Ellenia.\0	-1	a,	a,	a,	a,	0	0	0	a,
1044	Kirunak Skull		a,Kirunak's skull obtained after killing Kirunak, the leader of the drevanuls. Take this to Trader Creamees.\0	-1	a,	a,	a,	a,	0	0	0	a,
1045	Zombie's Skin		a,A skin obtained from marshland zombies. Collect five and go to Trader Minaless.\0	-1	a,	a,	a,	a,	0	0	0	a,
1046	Nightmare Crystal		a,A crystal used by the succubus Merkenis to cast nightmares. Take this to Tetrarch Vellior.\0	-1	a,	a,	a,	a,	0	0	0	a,
1047	Spellbook: Light		a,Spellbook needed to learn Light.\0	-1	a,	a,	a,	a,	0	0	0	a,
1048	Spellbook: Might		a,Spellbook needed to learn Might. Used by Human Mystics, Elven Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1049	Spellbook: Ice Bolt		a,Spellbook needed to learn Ice Bolt. Used by Human Mystics, Elven Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1050	Spellbook: Battle Heal		a,Spellbook needed to learn Battle Heal. Used by Human Mystics, Elven Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1051	Spellbook: Vampiric Touch		a,Spellbook needed to learn Vampiric Touch. Used by Human Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1052	Spellbook: Flame Strike		a,Spellbook needed to learn Flame Strike. Used by Human Wizards, Elven Wizards and Dark Wizards.\0	-1	a,	a,	a,	a,	0	0	0	a,
1053	Spellbook: Cure Poison		a,Spellbook needed to learn Cure Poison. Used by Human Mystics, Elven Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1054	Spellbook: Group Heal		a,Spellbook needed to learn Group Heal. Used by Human Mystics, Elven Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1055	Spellbook: Curse: Poison		a,Spellbook needed to learn Curse: Poison. Used by Human Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1056	Spellbook: Curse: Weakness		a,Spellbook needed to learn Curse: Weakness. Used by Human Mystics and Elven Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1057	Spellbook: Summon Meal		a,Spellbook needed to learn Summon Meal. Used by Human Mystics and Elven Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1058	Spellbook: Shield		a,Spellbook needed to learn Shield. Used by Human Mystics, Elven Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1059	Spellbook: Know Enemy		a,Spellbook needed to learn Know Enemy.\0	-1	a,	a,	a,	a,	0	0	0	a,
1060	Lesser Healing Potion		a,A magical potion that slowly restores HP. Low endurance.\0	-1	a,	a,	a,	a,	0	0	0	a,
1061	Healing Potion		a,A magical potion that slowly restores HP. High endurance.\0	-1	a,	a,	a,	a,	0	0	0	a,
1062	Haste Potion		a,A magical potion that increases speed.\0	-1	a,	a,	a,	a,	0	0	0	a,
1063	Tutorial Parchment		a,Take the tutorial parchment to Grand Master Roien.\0	-1	a,	a,	a,	a,	0	0	0	a,
1064	Tutorial Parchment		a,Take the tutorial parchment to Grand Master Roien.\0	-1	a,	a,	a,	a,	0	0	0	a,
1065	Tutorial Parchment		a,Take the tutorial parchment to Nerupa.\0	-1	a,	a,	a,	a,	0	0	0	a,
1066	Tutorial Parchment		a,Take the tutorial parchment to Mitraell, the chief of Dark Elves.\0	-1	a,	a,	a,	a,	0	0	0	a,
1067	Recommendation		a,Take the recommendation to Grand Master Roien.\0	-1	a,	a,	a,	a,	0	0	0	a,
1068	Recommendation		a,Take the recommendation to Grand Magister Gallint.\0	-1	a,	a,	a,	a,	0	0	0	a,
1069	Leaf of the Mother Tree		a,Take the leaf of the Mother Tree to Nerupa.\0	-1	a,	a,	a,	a,	0	0	0	a,
1070	Blood of Mitraell		a,Take the blood of Mitraell to Hierarch Mitraell.\0	-1	a,	a,	a,	a,	0	0	0	a,
1071	Hyacinth Charm		a,A charm given by Hierarch Asterios. Go to the water source to seek those who pollute the waters of the elven village.\0	-1	a,	a,	a,	a,	0	0	0	a,
1072	Hyacinth Charm		a,A charm given by Hierarch Asterios. Go to the water source and obtain five handfuls of plague dust from the zombies.\0	-1	a,	a,	a,	a,	0	0	0	a,
1073	Beginner's Potion		a,A magical potion that slowly restores HP. Low endurance.\0	-1	a,	a,	a,	a,	0	0	0	a,
1074	Boat Ticket: Talking Island to Gludin		a,Boat Ticket: Depart Talking Island - Arrive Gludin Harbor\0	-1	a,	a,	a,	a,	0	0	0	a,
1075	Boat Ticket: Gludin to Talking Island		a,Boat Ticket: Depart Gludin Harbor - Arrive Talking Island\0	-1	a,	a,	a,	a,	0	0	0	a,
1076	Carlon's Letter		a,First half year financial summary of the Iron Gate Guild: balance sheet and profit and loss statement of the Dark Elf Village guild.\0	-1	a,	a,	a,	a,	0	0	0	a,
1077	Venom Sac		a,A poison sac of poisonous spider. Gather ten of these and take to Astaron.\0	-1	a,	a,	a,	a,	0	0	0	a,
1078	Wind Shard		a,A fragment of the elemental stone of wind. You can get them from lirein, the wind spirits. Collect these to take to Rizraell.\0	-1	a,	a,	a,	a,	0	0	0	a,
1079	Darin's Receipt		a,A receipt for a magical potion Darin received after paying Baulro. This must be handed to Baulro.\0	-1	a,	a,	a,	a,	0	0	0	a,
1080	Baulro's Potion		a,A potion of courage that Baulro has created for the shy Darin, but its effects are unknown. This must be delivered to Darin.\0	-1	a,	a,	a,	a,	0	0	0	a,
1081	Omen Beast's Eye		a,The first of three materials Tetrarch Talloth asked you to collect.\0	-1	a,	a,	a,	a,	0	0	0	a,
1082	Taint Stone		a,The second of three materials Tetrarch Talloth asked you to collect.\0	-1	a,	a,	a,	a,	0	0	0	a,
1083	Succubus Blood		a,The third of three materials Tetrarch Talloth asked you to collect.\0	-1	a,	a,	a,	a,	0	0	0	a,
1084	Gludio Lord's Mark		a,A mark indicating that the bearer is carrying out the orders of the lord. Keep this in your possession and hunt Orcs or werewolves.\0	-1	a,	a,	a,	a,	0	0	0	a,
1085	Orc's Necklace		a,A bone necklace that Orc fighters possess on their bodies for magic purposes. Take this to Captain Gilbert.\0	-1	a,	a,	a,	a,	0	0	0	a,
1086	Werewolf's Fang		a,Fangs from a dead werewolf. Take this to Captain Gilbert.\0	-1	a,	a,	a,	a,	0	0	0	a,
1087	Giant Spider Leg		a,The legs cut off from a giant spider. Collect 8 of these and take them to Alshupes.\0	-1	a,	a,	a,	a,	0	0	0	a,
1088	Undrias's Letter		a,Abyssal Celebrant Undrias's letter. Take this letter to Trader Iria, Warehouse Keeper Dorankus, and Master Trudy.\0	-1	a,	a,	a,	a,	0	0	0	a,
1089	Ceremonial Dagger		a,A ceremonial dagger used during the mass of darkness. Take this to Abyssal Celebrant Undrias.\0	-1	a,	a,	a,	a,	0	0	0	a,
1090	Dreviant Wine		a,Holy wine used in the mass of darkness. Take this to Abyssal Celebrant Undrias.\0	-1	a,	a,	a,	a,	0	0	0	a,
1091	Garmiel's Scripture		a,The scripture used during the mass of darkness. Take this to Abyssal Celebrant Undrias.\0	-1	a,	a,	a,	a,	0	0	0	a,
1092	Arujien's Letter		a,The letter that Arujien has written in longing for Greenis. Show this to Gatekeeper Mirabel.\0	-1	a,	a,	a,	a,	0	0	0	a,
1093	Arujien's Letter		a,The letter that Arujien has written in longing for Greenis. Show this to Trader Herbiel.\0	-1	a,	a,	a,	a,	0	0	0	a,
1094	Arujien's Letter		a,Arujien's love letter. Since you have shown this to Mirabel and Herbiel, you must go back to Arujien.\0	-1	a,	a,	a,	a,	0	0	0	a,
1095	Spellbook: Attack Aura		a,Spellbook needed to learn Attack Aura. Used by Elven Fighters and Dark Fighters.\0	-1	a,	a,	a,	a,	0	0	0	a,
1096	Spellbook: Elemental Heal		a,Spellbook needed to learn Elemental Heal. Used by Elven Fighters.\0	-1	a,	a,	a,	a,	0	0	0	a,
1097	Spellbook: Drain Health		a,Spellbook needed to learn Drain Health. Used by Human Knights and Dark Fighters.\0	-1	a,	a,	a,	a,	0	0	0	a,
1098	Spellbook: Wind Walk		a,Spellbook needed to learn Wind Walk. Used by Clerics, Elven Oracles and Shillien Oracles.\0	-1	a,	a,	a,	a,	0	0	0	a,
1099	Spellbook: Wind Shackle		a,Spellbook needed to learn Wind Shackle. Used by Elven Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1106	Norman's Letter		a,First half year financial summary of the Iron Gate guild: balance sheet and profit and loss statement of the Gludio region guild.\0	-1	a,	a,	a,	a,	0	0	0	a,
1107	Bone Fragment		a,Bone fragments of the undead skeletons. Collect ten of these and go back to Magister Harne.\0	-1	a,	a,	a,	a,	0	0	0	a,
1108	Arbon's Letter		a,	-1	a,	a,	a,	a,	0	0	0	a,
1109	Roien's Letter		a,	-1	a,	a,	a,	a,	0	0	0	a,
1110	Bone Fragment		a,	-1	a,	a,	a,	a,	0	0	0	a,
1111	Adamantite Ore		a,	-1	a,	a,	a,	a,	0	0	0	a,
1112	Leaf of the Mother Tree		a,	-1	a,	a,	a,	a,	0	0	0	a,
1113	Blood of Mitraell		a,	-1	a,	a,	a,	a,	0	0	0	a,
1114	Orc Amulet		a,An amulet possessed by Kaboo Orcs for magic purposes. Take it to Sentinel Rayen.\0	-1	a,	a,	a,	a,	0	0	0	a,
1115	Orc's Necklace		a,A bone necklace possessed by Kaboo Orc fighters for magic purposes. Take it to Sentinel Rayen.\0	-1	a,	a,	a,	a,	0	0	0	a,
1116	Orc Amulet		a,An amulet that the balor Orcs possess for magical purposes. Take this to Sentry Kayleen.\0	-1	a,	a,	a,	a,	0	0	0	a,
1117	Orc's Necklace		a,A bone necklace that the balor Orc fighters carry for magical purposes. Take this to Sentry Kayleen.\0	-1	a,	a,	a,	a,	0	0	0	a,
1118	Spore Sac		a,A sac containing spore pollen. Give 10 spore sacs to Herbiel.\0	-1	a,	a,	a,	a,	0	0	0	a,
1130	Cobendell's Medicine		a,A fever medicine concocted by Master Cobendell.\0	-1	a,	a,	a,	a,	0	0	0	a,
1131	Cobendell's Medicine		a,A fever medicine concocted by Master Cobendell.\0	-1	a,	a,	a,	a,	0	0	0	a,
1132	Cobendell's Medicine		a,A fever medicine concocted by Master Cobendell.\0	-1	a,	a,	a,	a,	0	0	0	a,
1133	Cobendell's Medicine		a,A fever medicine concocted by Master Cobendell.\0	-1	a,	a,	a,	a,	0	0	0	a,
1134	Cobendell's Medicine		a,A fever medicine concocted by Master Cobendell.\0	-1	a,	a,	a,	a,	0	0	0	a,
1135	Spiritbound Wand		a,The wand where the spirit of mirrors is bound to. Trap all three spirits of mirrors into the wand and take it to Grand Magister Gallint.\0	-1	a,	a,	a,	a,	0	0	0	a,
1136	Spiritbound Wand		a,The wand where the spirit of mirrors is bound to. Trap all three spirits of mirrors into the wand and take it to Grand Magister Gallint.\0	-1	a,	a,	a,	a,	0	0	0	a,
1137	Spiritbound Wand		a,The wand where the spirit of mirrors is bound to. Trap all three spirits of mirrors into the wand and take it to Grand Magister Gallint.\0	-1	a,	a,	a,	a,	0	0	0	a,
1138	Auron's Letter		a,A letter written by Master Auron. Take this to Trader Simplon in the Town of Gludio.\0	-1	a,	a,	a,	a,	0	0	0	a,
1139	Warrior Guild Mark		a,A mark that shows that player is a member of the Warrior Guild. Take this to the Ruins of Agony and kill tracker skeletons.\0	-1	a,	a,	a,	a,	0	0	0	a,
1140	Rusted Bronze Sword		a,An old bronze sword used by tracker skeletons. Collect ten and give them to Trader Simplon.\0	-1	a,	a,	a,	a,	0	0	0	a,
1141	Rusted Bronze Sword		a,An old and rusted bronze sword given by Trader Simplon, who said it was a 'Sword of Trial'.Take this to Master Auron.\0	-1	a,	a,	a,	a,	0	0	0	a,
1143	Simplon's Letter		a,A letter written by Trader Simplon. Take this to Master Auron.\0	-1	a,	a,	a,	a,	0	0	0	a,
1144	Poison Spider's Leg		a,A cut leg of a dead poison spider or an arachnid tracker. Collect twenty of these and take to Master Auron.\0	-1	a,	a,	a,	a,	0	0	0	a,
1145	Medallion of Warrior		a,Take this medallion and go to the Grand Master of the Warrior's Guild to change your occupation to a Warrior.\0	-1	a,	a,	a,	a,	0	0	0	a,
1150	Spellbook: Wind Strike		a,Spellbook needed to learn Wind Strike.\0	-1	a,	a,	a,	a,	0	0	0	a,
1151	Spellbook: Self Heal		a,Spellbook needed to learn Self Heal.\0	-1	a,	a,	a,	a,	0	0	0	a,
1152	Spellbook: Heal		a,Spellbook needed to learn Heal. Used by Human Mystics, Elven Mystics and Dark Mystics.\0	-1	a,	a,	a,	a,	0	0	0	a,
1153	Jenna's Letter		a,A letter from Sentry Jenna to Master Harant.\0	-1	a,	a,	a,	a,	0	0	0	a,
1154	Sentry Blade		a,An adamantite sword newly issued to sentries.\0	-1	a,	a,	a,	a,	0	0	0	a,
1155	Sentry Blade		a,An adamantite sword newly issued to sentries.\0	-1	a,	a,	a,	a,	0	0	0	a,
1156	Sentry Blade		a,An adamantite sword newly issued to sentries.\0	-1	a,	a,	a,	a,	0	0	0	a,
1157	Old Bronze Sword		a,A bronze sword used in the past by sentries. Recover this and take it to Sentry Jenna.\0	-1	a,	a,	a,	a,	0	0	0	a,
1158	Bone Fragment		a,A bone fragment obtained from the undead skeletons. Gather 10 bone fragments and 3 Elf skulls, and take them to Unoren.\0	-1	a,	a,	a,	a,	0	0	0	a,
1159	Elf Skull		a,The skull of an undead Elf. Gather 10 bone fragments and 3 Elf skulls, and take them to Unoren.\0	-1	a,	a,	a,	a,	0	0	0	a,
1160	Dark Bezoar		a,Gather 13 dark bezoars and take them to Sentry Nelsya.\0	-1	a,	a,	a,	a,	0	0	0	a,
1161	Sword of Ritual		a,Take this sword to the Grand Master of the Fighter Guild to change your occupation to a Knight.\0	-1	a,	a,	a,	a,	0	0	0	a,
1162	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1	a,	a,	a,	a,	0	0	0	a,
1163	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1	a,	a,	a,	a,	0	0	0	a,
1164	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1	a,	a,	a,	a,	0	0	0	a,
1165	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1	a,	a,	a,	a,	0	0	0	a,
1166	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end Trial of the Esquire.\0	-1	a,	a,	a,	a,	0	0	0	a,
1167	Coin of Lords		a,A gold coin engraved with the mark of the lord of Gludio. Gather three or more of these to end the Trial of the Esquire.\0	-1	a,	a,	a,	a,	0	0	0	a,
1168	Gludio Guard's 1st Badge		a,A mark that proves guard membership. As Captain Bathia requested, hunt bugbear raiders.\0	-1	a,	a,	a,	a,	0	0	0	a,
1169	Bugbear Necklace		a,A necklace worn by bugbears for incantation purposes. Collect ten of these and visit Captain Bathia.\0	-1	a,	a,	a,	a,	0	0	0	a,
1170	Einhasad's 1st Temple Badge		a,As High Priest Raimund requested, go to the Ruins of Despair, defeat the departed spirits of priests, and collect 12 Einhasad crucifixes.\0	-1	a,	a,	a,	a,	0	0	0	a,
1171	Einhasad's Crucifix		a,A holy symbol of Einhasad, the goddess of light. Collect 12 of these and go to High Priest Raimund.\0	-1	a,	a,	a,	a,	0	0	0	a,
1172	Gludio Guard's 2nd Badge		a,The mark that distinguishes guard membership. As Captain Bezique requested, hunt giant spiders.\0	-1	a,	a,	a,	a,	0	0	0	a,
1173	Poison Spider Leg		a,A severed leg of a dead poison spider. Collect twenty of these and go to Captain Bezique.\0	-1	a,	a,	a,	a,	0	0	0	a,
1174	Einhasad's 2nd Temple Badge		a,As High Priest Levian requested, kill Langk lizardmen and collect the proof.\0	-1	a,	a,	a,	a,	0	0	0	a,
1175	Lizardman's Totem		a,A small sculpture Langk lizardmen carry with them. Collect twenty of these and take them to High Priestess Levian.\0	-1	a,	a,	a,	a,	0	0	0	a,
1176	Gludio Guard's 3rd Badge		a,A mark that proves guard membership. As Captain Gilbert requested, hunt giant spiders.\0	-1	a,	a,	a,	a,	0	0	0	a,
1177	Giant Spider's Husk		a,The husk of a giant spider that you peeled off. Collect twenty of these and take them to Captain Gilbert.\0	-1	a,	a,	a,	a,	0	0	0	a,
1178	Einhasad's 3rd Temple Badge		a,As High Priest Biotin requested, hunt silent horrors in the Elven Ruins.\0	-1	a,	a,	a,	a,	0	0	0	a,
1179	Skull of Silent Horror		a,The skull of a long-dead Elf. Collect 10 and take them to High Priest Biotin.\0	-1	a,	a,	a,	a,	0	0	0	a,
1180	Bezique's Letter		a,Captain Bezique's letter to Neti. Find Neti in the Village of Gludin and give her the letter.\0	-1	a,	a,	a,	a,	0	0	0	a,
1183	Spartoi's Bones		a,Undead bone pieces. Collect 10 and take them to Neti.\0	-1	a,	a,	a,	a,	0	0	0	a,
1184	Horseshoe of Light		a,A proof you received after passing Neti's test. You must take it to Captain Bezique.\0	-1	a,	a,	a,	a,	0	0	0	a,
1185	Most Wanted List		a,It is written that whoever does away with the Cat's Eye bandits and recovers the stolen goods will be rewarded.\0	-1	a,	a,	a,	a,	0	0	0	a,
1186	Stolen Jewelry		a,A fair amount of jewelry the Cat's Eye bandits stole. You must take them to Captain Bezique.\0	-1	a,	a,	a,	a,	0	0	0	a,
1187	Stolen Tomes		a,A rare tome the Cat's Eye bandits stole. You must take it to Captain Bezique.\0	-1	a,	a,	a,	a,	0	0	0	a,
1188	Stolen Ring		a,An expensive necklace that the Cat's Eye bandits have stolen. You must take it back to Captain Bezique.\0	-1	a,	a,	a,	a,	0	0	0	a,
1189	Stolen Necklace		a,An expensive necklace the Cat's Eye bandits stole. You must take it to Captain Bezique.\0	-1	a,	a,	a,	a,	0	0	0	a,
1190	Bezique's Recommendation		a,Take this medallion to the Grand Masters of the Fighter Guild to change your occupation to a Rogue.\0	-1	a,	a,	a,	a,	0	0	0	a,
1191	1st Letter of Order		a,A certificate of forbidden book collection given by Priest Zigaunt. Carry this around and collect all the forbidden books.\0	-1	a,	a,	a,	a,	0	0	0	a,
1192	2nd Letter of Order		a,A certificate that proves that you represent the religious body. This certificate is given by Priest Zigaunt. Take this to Lionel for covenant.\0	-1	a,	a,	a,	a,	0	0	0	a,
1193	Lionel's Book		a,The last book of Lioniel. Hand this book to Grand Magister Gallint in the Einhovant School of Magic.\0	-1	a,	a,	a,	a,	0	0	0	a,
1194	Book of Vivyan		a,A forbidden book Simplon sold to Vivyan. Collect five forbidden books and take them to Priest Zigaunt.\0	-1	a,	a,	a,	a,	0	0	0	a,
1195	Book of Simplon		a,The rest of Simplon's forbidden books. Collect 5 forbidden books and take them to Priest Zigaunt.\0	-1	a,	a,	a,	a,	0	0	0	a,
1196	Book of Praga		a,A forbidden book Simplon sold to Praga. Collect 5 forbidden books and take them to Priest Zigaunt.\0	-1	a,	a,	a,	a,	0	0	0	a,
1197	Certificate of Gallint		a,A certificate that Gallint gives for safekeeping of forbidden books. Give to Lionel and receive covenant.\0	-1	a,	a,	a,	a,	0	0	0	a,
1198	Pendant of Mother		a,The pendant of his mother that Guard Praga lost in the ruins. Take this to Guard Praga and receive a forbidden book.\0	-1	a,	a,	a,	a,	0	0	0	a,
1199	Necklace of Mother		a,A necklace chain where a pendant used to hang. Recover the pendant from the zombies in the Ruins of Agony to make it complete.\0	-1	a,	a,	a,	a,	0	0	0	a,
1200	Lionel's Covenant		a,Lionel's pledge not to use the forbidden book again. Give it to Priest Zigaunt and receive the mark of faith.\0	-1	a,	a,	a,	a,	0	0	0	a,
1201	Mark of Faith		a,Take this token to the high priest of the temple to change your occupation to a Cleric.\0	-1	a,	a,	a,	a,	0	0	0	a,
1202	Sorius's Letter		a,A letter received from Master Sorius to be given to Blacksmith Kluto in the Village of Gludin.\0	-1	a,	a,	a,	a,	0	0	0	a,
1203	Kluto Box		a,A box that Kluto asked to give to Master Sorius.\0	-1	a,	a,	a,	a,	0	0	0	a,
1204	Elven Knight Brooch		a,Take this brooch to the Grand Master of the Fighter Guild and he will change your occupation to a Knight.\0	-1	a,	a,	a,	a,	0	0	0	a,
1205	Topaz Piece		a,A piece of topaz obtained from the undead in the ruins. Collect 20 to take to Master Sorius.\0	-1	a,	a,	a,	a,	0	0	0	a,
1206	Emerald Piece		a,A piece of emerald obtained from the Ol Mahum Novices. Collect 20 of these to take to Blacksmith Kluto.\0	-1	a,	a,	a,	a,	0	0	0	a,
1207	Reisa's Letter		a,Master Reisa's letter to Guard Moretti. Find Guard Moretti and give him the letter.\0	-1	a,	a,	a,	a,	0	0	0	a,
1208	Prias's 1st Torn Letter		a,A torn piece of letter written by Prias and is not legible. Collect all four torn pieces and take them to Guard Moretti.\0	-1	a,	a,	a,	a,	0	0	0	a,
1209	Prias's 2nd Torn Letter		a,A torn piece of letter written by Prias and is not legible Collect all four torn pieces and take them to Guard Moretti.\0	-1	a,	a,	a,	a,	0	0	0	a,
1210	Prias's 3rd Torn Letter		a,A torn piece of letter written by Prias and is not legible. Collect all four torn pieces and take them to Guard Moretti.\0	-1	a,	a,	a,	a,	0	0	0	a,
1211	Prias's 4th Torn Letter		a,A torn piece of letter written by Prias and is not legible. Collect all four torn pieces and take them to Guard Moretti.\0	-1	a,	a,	a,	a,	0	0	0	a,
1212	Moretti's Herb		a,An herb that Guard Moretti asked to give to Prias.\0	-1	a,	a,	a,	a,	0	0	0	a,
1214	Moretti's Letter		a,An urgent letter from Guard Moretti to Prias.\0	-1	a,	a,	a,	a,	0	0	0	a,
1215	Prias's Letter		a,A reply of Prias to the letter from Guard Moretti. Hand this to Moretti.\0	-1	a,	a,	a,	a,	0	0	0	a,
1216	Honorary Guard		a,A letter written by Guard Moretti to Master Reisa. Take it to Master Reisa.\0	-1	a,	a,	a,	a,	0	0	0	a,
1217	Reisa's Recommendation		a,Take this recommendation to the Grand Master of the Fighter Guild to change your occupation to an Elven Scout.\0	-1	a,	a,	a,	a,	0	0	0	a,
1218	Rosella's Letter		a,A letter from Rosella to Elven Magister Greenis. Related to ruby, the symbol of fire.\0	-1	a,	a,	a,	a,	0	0	0	a,
1219	Red Down		a,Material needed to make ruby of magical powers. Collect 5 and take them to Magister Greenis for the magical power ruby.\0	-1	a,	a,	a,	a,	0	0	0	a,
